game_id,season,week,season_type,home_team,away_team,home_win,margin,spread_home,open_spread_home,neutral_site,elo,pr_points_keep,bradley_terry,blade_chest,gbm,mlp,ensemble,market,cfbd_elo,ridge_margin_prob,ridge_margin_pred,ridge_ypp_margin_prob,ridge_ypp_margin_pred,ridge_success_margin_prob,ridge_success_margin_pred,ridge_explosive_margin_prob,ridge_explosive_margin_pred,ridge_turnover_margin_prob,ridge_turnover_margin_pred,ridge_havoc_margin_prob,ridge_havoc_margin_pred,home_ret_off,home_ret_def,home_ret_avg,home_roster_continuity,away_ret_off,away_ret_def,away_ret_avg,away_roster_continuity,ret_off_diff,ret_def_diff,continuity_diff,elo_rp,elo_rp_diff,away_travel_km,tz_shift,elev_diff,home_ind,neutral,conf_game,wp_diff,margin_diff,gp_home,gp_away,rest_diff,elo_prob,elo_diff,pr_keep_logit,bt_logit,open_prob,gbm_T1_ridge,gbm_T2_efficiency,gbm_T3_offseason,gbm_T4_situational,gbm_T5_openline,stack_T1,stack_T2,stack_T4,stack_T4_weekly,stack_T5,elo_dynk,elo_dynk_diff,gbm_T4_margin_pred,gbm_T4_margin,stack_final,stack_final_wk,stack_final_ol,m_home,v_home,home_won,m_right,v_right,disagree,conf,fav_spread,model_edge_pts,bucket,_b,home_points,away_points
401520217,2023,2,regular,Washington State,Wisconsin,1,9,5.5,5.25,False,0.604668968340182,0.5728543644185853,0.5758684466952207,0.7268525595755636,0.6996389492155666,0.7231200359032877,0.6385418079798459,0.3307517585433328,0.4884891087822083,0.6568436607181788,4.844923970233888,0.4932087720637957,-0.2576807112282451,0.5556752160220652,-0.0274115228851903,0.6073063365217193,0.0095212741076384,0.6675611948120759,0.3145172736113576,0.6080703676569289,0.0033910323442185,0.7427851291745432,0.6296296296296297,0.6862073794020864,0.5702479338842975,0.5111744412779361,0.4594594594594595,0.4853169503686978,0.6666666666666666,0.2316106878966071,0.1701701701701701,-0.0964187327823691,0.613612703577778,30.348601153689287,2211.067712594893,-2.0,510.3485107,1.0,0.0,0.0,0.0,5.0,1,1,0.0,0.604668968340182,23.82271014344451,0.2935064990775027,0.3058355691192411,0.3339241789040876,0.681732901117889,0.5734649236940951,0.5794045643890596,0.5978650972299495,0.4182070492007582,0.6424254699563677,0.6057677486213545,0.620087484410107,0.5833314847249691,0.3897860994498309,0.6010354166220193,21.186287802671814,5.728140481355271,0.6618303836266372,0.6017408120339357,0.5036503161872447,,True,False,True,True,False,True,0.2709890534906029,5.5,-5.5,MODEL_WINS,.20+,31,22
401520211,2023,2,regular,Sam Houston,Air Force,0,-10,13.5,14.25,True,0.1999242297688102,0.2439634747906348,0.4727531913089469,0.5587779115057967,0.210292630159655,0.0929826150291107,0.1649078186520807,0.1578590330741993,0.2350387364473107,0.1173856096077396,-6.419633891868305,0.7124465966535909,0.7397744287616078,0.6345542704279639,0.0359308255772925,0.6462426758017987,0.0660791805683575,0.6686525261704432,0.3198852225391326,0.5992765242401362,-0.0284030179918838,0.7823428711176327,0.6,0.6911714355588163,0.5739130434782609,0.3199579463816366,0.5,0.4099789731908183,0.5826086956521739,0.4623849247359961,0.0999999999999999,-0.0086956521739129,0.205468363141126,-234.9464934348414,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-42.0,1,1,-1.0,0.1999242297688102,-240.90627470516145,-1.1310711681744523,-0.1090953085600993,0.1438307529795088,0.1216972081171743,0.5572551819690694,0.6868903285074438,0.6752834213672674,0.3649154585125699,0.1649948496076152,0.3310005584611273,0.4430397409385917,0.4401224399618827,0.3080335502975154,0.2327697178502284,-207.1997022796702,5.264698280602144,0.6507095183488724,0.5039535261508555,0.5827313807198791,,True,False,False,False,True,True,0.34609449307665624,13.5,-13.5,VEGAS_WINS,.20+,3,13
401520186,2023,2,regular,California,Auburn,0,-4,5.0,6.5,False,0.484985970124729,0.4792407980774074,0.494298543761829,0.5903313177999914,0.5622696302243368,0.5873710368049173,0.5095049113329011,0.3442986883080265,0.4555054269169921,0.6088047866808928,3.9706496214696543,0.6100409776805326,0.2489665911726442,0.5181814971963971,-0.0565313953089684,0.6069950709857632,0.0090781452130515,0.6980207037473896,0.4679917533747187,0.6039257269313499,-0.0116240928508516,0.3715255942648723,0.7333333333333333,0.5524294637991028,0.5826086956521739,0.688386524822695,0.2962962962962963,0.4923414105594956,0.5739130434782609,-0.3168609305578226,0.437037037037037,0.0086956521739129,0.484696825944369,-60.63705672264223,3367.49657368069,-2.0,-75.8629913,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.484985970124729,-60.43595392161819,-0.0830845694353215,-0.0228068134830103,0.3010416555179719,0.6246874874956576,0.6034185111052239,0.5144375796697053,0.5522846073284774,0.4061956063118352,0.5923377507015817,0.596153851832482,0.5782984641694199,0.5464944312269553,0.3612896864382776,0.5072919827491026,-44.93265212597567,1.748547193631683,0.5617091437333708,0.567016105993683,0.5269562667336862,,True,False,False,False,True,True,0.2227174176856565,5.0,-5.0,VEGAS_WINS,.20+,10,14
401523998,2023,2,regular,Arizona State,Oklahoma State,0,-12,2.5,3.25,False,0.3990046120233605,0.3597251719895764,0.4470913397760109,0.4013970284374289,0.4152606507794443,0.4071996938344796,0.3798838093387939,0.4155082569364689,0.4841750147352649,0.3731997231073424,-0.087966180713555,0.6717533361537572,0.5357171164687263,0.5892222628755053,-0.0009450220320658,0.6206943827911615,0.0287042753046919,0.7056296728313863,0.5076505359976172,0.6055073688752095,-0.0059006584745985,0.4734761540423361,0.3157894736842105,0.3946328138632733,0.3571428571428571,0.2951119232526267,0.3548387096774194,0.3249753164650231,0.5581395348837209,0.1783642307897093,-0.0390492359932088,-0.2009966777408637,0.4008638511644437,-119.81145160448229,1389.034519906121,-1.0,83.67608640000003,1.0,0.0,0.0,0.0,-11.0,1,1,2.0,0.3990046120233605,-121.15728944089552,-0.5765571741827363,-0.2124299032121114,0.3899494205027749,0.3612601832731404,0.4640378784517754,0.5269840090452336,0.522367021659559,0.4979208606954325,0.4173455558468225,0.456851013211501,0.502570532897211,0.4543351153161929,0.4669407550711235,0.3592971785807093,-150.48113183783676,2.859094157650618,0.5905512134908961,0.5080468169198429,0.497920224471689,,True,False,False,False,True,True,0.09253855998337396,2.5,-2.5,VEGAS_WINS,.05-.10,15,27
401520235,2023,3,regular,Mississippi State,LSU,0,-27,9.5,9.0,False,0.7003869299040775,0.502473534675562,0.556491280693926,0.4147574393848299,0.6059049746772497,0.6489002932052592,0.6135562329802449,0.2333455175399467,0.4928049182909486,0.6733990090323216,5.2355301972815536,0.45643426945763,-0.3946516095747351,0.5923594756922569,0.0032179686675135,0.5809367400439303,-0.023211573974984,0.6036208117284972,0.0132534682567159,0.6108713801431047,0.0121666529586127,0.6700069108500346,0.34375,0.5068784554250173,0.5350877192982456,0.8568846358320042,0.5862068965517241,0.7215457661918642,0.5526315789473685,-0.1868777249819696,-0.2424568965517241,-0.0175438596491228,0.6678883272463345,71.36788530967851,406.75216063845767,0.0,102.633473427,1.0,0.0,1.0,0.5,3.5,2,2,0.0,0.7003869299040775,97.5109112925627,0.0098942194181517,0.2269340407047141,0.2412115984951596,0.5732805511189324,0.5231352935234898,0.435445199412818,0.4380025614311075,0.2975420667489033,0.6562940858792397,0.6188780806222465,0.5551568918291401,0.5187505043536925,0.265031947570077,0.6919466921500242,90.57870438142072,-2.6779750844422874,0.4445281860763619,0.5221465007828769,0.4197036171571643,,True,False,False,False,True,True,0.28880098324293024,9.5,-9.5,VEGAS_WINS,.20+,14,41
401520247,2023,3,regular,UNLV,Vanderbilt,1,3,4.5,4.0,False,0.457292271438624,0.4659965540643984,0.5351799323711663,0.5275862877328829,0.4936688743001102,0.4936937864502522,0.4662257851216797,0.3581035794650445,0.6104024220946891,0.5652938473580469,3.223276724601478,0.5821351922109707,0.1259955048093868,0.5512148861231495,-0.0261828165889443,0.6077934176553728,0.010576806639998,0.6965248099816577,0.4228974827301957,0.6065294966733976,-0.0016781171023956,0.6438237335183901,0.5,0.571911866759195,0.5142857142857142,0.6140282131661442,0.8571428571428571,0.7355855351545006,0.6972477064220184,0.0297955203522458,-0.3571428571428571,-0.1829619921363041,0.4456892812041851,-87.88843489442297,2539.5746330774978,-2.0,506.0805359,1.0,0.0,0.0,-0.1666666666666666,-7.333333333333334,2,3,0.0,0.457292271438624,-79.7488578958089,-0.1362240526155847,0.1409526331749446,0.368504800489742,0.5106338874420328,0.5033325868125403,0.4421415856329141,0.5143247538060194,0.5076726969423488,0.5253058826560392,0.5206599444159631,0.5276943022190168,0.4855703453342578,0.4160180750873014,0.4870212301858478,-59.02059935180728,-3.6720251568799793,0.4185924416478442,0.5019547111729388,0.4982465392458953,,True,False,True,True,False,True,0.14385113170789426,4.5,-4.5,MODEL_WINS,.10-.20,40,37
401531848,2023,3,regular,Troy,James Madison,0,-2,-2.5,-2.25,False,0.537627747535044,0.3822731167360779,0.466557255053257,0.4154127975260638,0.5059317062176676,0.484834626735219,0.4636876076958166,0.5657842055429975,0.4441090388831469,0.2855652875485749,-1.9269236359345168,0.4792288765284522,-0.3004739013285787,0.3942226812692387,-0.1372443201279418,0.5866472530581821,-0.0160848264850557,0.6082231229843044,0.0325003999973847,0.5988222555556196,-0.0261235588459936,0.6419471153846154,0.53125,0.5865985576923076,0.4677419354838709,0.2439117684559479,0.625,0.434455884227974,0.6216216216216216,0.3980353469286674,-0.09375,-0.1538796861377506,0.5605744389357408,-7.700809995787267,978.6035601997852,-1.0,-244.5283813,1.0,0.0,1.0,-0.5,-23.5,2,2,0.0,0.537627747535044,-23.80403544839556,-0.4799111048904937,-0.1339709993057581,0.5549343822766253,0.3498064253118386,0.208560028568474,0.2234121333539192,0.2401568642116735,0.3519484721974906,0.4165601756935786,0.3328914745731953,0.3424945008930975,0.3048406978300982,0.5338416517946212,0.5003423667624404,-49.762099169675366,-5.830057053323753,0.3639798557085,0.3567196578216889,0.3287221394570618,,False,True,False,True,False,True,0.20906454772130856,2.5,-2.5,MODEL_WINS,.20+,14,16
401520242,2023,3,regular,Purdue,Syracuse,0,-15,1.0,0.0,False,0.639446177912712,0.5127610743714183,0.613648688250949,0.5071126861934744,0.5534905881235844,0.6563078214548825,0.5869154443788438,0.4602175726374565,0.4455306259783239,0.4652513864151146,1.4687268803075262,0.6108398484745107,0.2486871490207716,0.6979757693190181,0.0843400629309297,0.5682319339211742,-0.0389733898755659,0.5830063513829783,-0.0720725733052593,0.6134637926069199,0.020459583649448,0.3324836528870664,0.44,0.3862418264435332,0.5517241379310345,0.732408186150827,0.4193548387096774,0.5758815124302522,0.6574074074074074,-0.3999245332637606,0.0206451612903225,-0.1056832694763729,0.6284658844338822,41.31320364075941,939.4604974815376,0.0,34.834793099999985,1.0,0.0,0.0,-0.5,-26.5,2,2,0.0,0.639446177912712,49.53355685948031,0.0510553848987339,0.4626755058147632,0.4868262594677932,0.5825142664288366,0.6692376376946523,0.5698364304121487,0.5370939723013567,0.3930084510478602,0.5420325584378978,0.5957314613735349,0.5299096560937697,0.5674241943580718,0.5344568320648833,0.6039378394145325,23.29155546686889,2.0853883142926377,0.57051080739086,0.538286044886862,0.5329591569640318,,True,False,False,False,True,True,0.07806847224940555,1.0,-1.0,VEGAS_WINS,.05-.10,20,35
401525503,2023,3,regular,West Virginia,Pittsburgh,1,11,-2.5,1.75,False,0.4039952529925879,0.461102922890018,0.4895463551931467,0.4244462870447414,0.4152606507794443,0.4202567338353182,0.4128852920812237,0.5657842055429975,0.3136997423166875,0.3327550953776205,-0.9609227510775136,0.3086725505291855,-1.0442400334474309,0.5325027458569231,-0.0393641462252939,0.5869857643693531,-0.0156614689332308,0.6369976677911788,0.1548332386968834,0.6072400135811082,0.0005837418587974,0.3358247422680412,0.5357142857142857,0.4357695139911635,0.5714285714285714,0.2646517739816031,0.4545454545454545,0.3595986142635288,0.6379310344827587,0.071172968286438,0.0811688311688311,-0.0665024630541872,0.4218503625376366,-104.75273238901514,88.71563711814049,0.0,106.8209534,1.0,0.0,0.0,0.0,-8.0,2,2,0.0,0.4039952529925879,-117.5493826691602,-0.1559033229740083,-0.0418206734157159,0.4340609828921019,0.3537490543426788,0.3319179096544955,0.4071804509170984,0.3590860432622118,0.365886967052722,0.392776810443971,0.3757321540738871,0.3923696463313877,0.3754655686717019,0.4701859487786886,0.4216205807172665,-104.91641151359045,-4.6909810285414,0.3924671009678149,0.3969466487075282,0.3684312298411015,,False,True,True,False,True,True,0.16883755683546925,2.5,-2.5,VEGAS_WINS,.10-.20,17,6
401520238,2023,3,regular,New Mexico,New Mexico State,0,-10,-2.75,-1.5,False,0.4443180982100826,0.2809193080720436,0.540558252007844,0.5416643815290607,0.4545016900679415,0.4656403478685767,0.3945179607751753,0.573211619911583,0.3827749690950536,0.4372882020342481,0.9755938381623852,0.4286489367628754,-0.5105150008519515,0.5879957832403316,6.334396092994975e-05,0.6068979952630138,0.0094382328796947,0.7724875769565704,0.8139469193855188,0.6070637120683815,2.236934957058293e-05,0.3732446415373244,0.1578947368421052,0.2655696891897148,0.5630252100840336,0.8972448449142263,0.48,0.6886224224571131,0.5038759689922481,-0.5240002033769018,-0.3221052631578947,0.0591492410917855,0.45923033276815,-78.39270287138947,310.1123182286411,0.0,346.27063,1.0,0.0,0.0,0.1666666666666666,-1.3333333333333337,2,3,0.0,0.4443180982100826,-88.85289951751724,-0.9399061112088476,0.1625902444061581,0.5323339087966535,0.4585374572892756,0.4926448430328782,0.4196389591331689,0.3963134940499714,0.4083349382809834,0.4485062051920766,0.4727793050131074,0.4321558250483691,0.4025811718030265,0.5463717031674765,0.5113348368379539,-42.12239899772999,-5.872406100675658,0.3629375466888798,0.4100170906141798,0.3214264338408087,,False,True,False,True,False,True,0.1631945292974032,2.75,-2.75,MODEL_WINS,.10-.20,17,27
